Unnamed: 0,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,day,time,timestamp,bpm
9260,19,11,0,0,80.0,0,1,0,0,21.95,1,12:37:20,2023-01-01 12:37:20,67.72009029345372
9261,18,32,9,0,80.0,0,1,0,0,37.8,1,12:37:21,2023-01-01 12:37:21,67.26457399103138
9262,15,6,0,1,78.0,0,1,0,0,16.16,1,12:37:22,2023-01-01 12:37:22,68.64988558352402
9263,0,0,0,0,77.0,0,0,1,0,0.0,1,12:37:23,2023-01-01 12:37:23,76.82458386683739
9264,0,0,0,0,76.0,0,0,1,0,0.0,1,12:37:24,2023-01-01 12:37:24,76.53061224489795
9265,0,0,0,0,77.0,0,0,1,0,0.0,1,12:37:25,2023-01-01 12:37:25,63.02521008403362
9266,0,0,0,0,77.0,0,0,1,0,0.0,1,12:37:26,2023-01-01 12:37:26,64.23982869379014
9267,0,0,0,0,75.0,0,0,1,0,0.0,1,12:37:27,2023-01-01 12:37:27,70.6713780918728
9268,0,0,0,0,74.0,0,0,1,0,0.0,1,12:37:28,2023-01-01 12:37:28,64.30868167202571
9269,0,0,0,0,73.0,0,0,1,0,0.0,1,12:37:29,2023-01-01 12:37:29,59.642147117296226
9270,0,0,0,0,72.0,0,0,1,0,0.0,1,12:37:30,2023-01-01 12:37:30,60.66734074823054
9271,0,0,0,0,71.0,0,0,1,0,0.0,1,12:37:31,2023-01-01 12:37:31,63.492063492063494
9272,0,0,0,0,69.0,0,0,1,0,0.0,1,12:37:32,2023-01-01 12:37:32,61.98347107438017
9273,2,0,0,0,69.0,0,0,1,0,2.0,1,12:37:33,2023-01-01 12:37:33,61.98347107438017
9274,0,0,0,0,68.0,0,0,1,0,0.0,1,12:37:34,2023-01-01 12:37:34,65.00541711809318
9275,0,0,0,0,67.0,0,0,1,0,0.0,1,12:37:35,2023-01-01 12:37:35,61.28702757916241
9276,0,0,0,0,67.0,0,0,1,0,0.0,1,12:37:36,2023-01-01 12:37:36,61.03763987792472
9277,0,0,0,0,66.0,0,0,1,0,0.0,1,12:37:37,2023-01-01 12:37:37,60.66734074823054
9278,0,0,0,0,66.0,0,0,1,0,0.0,1,12:37:38,2023-01-01 12:37:38,60.64440702566946
9279,0,0,0,0,65.0,0,0,1,0,0.0,1,12:37:39,2023-01-01 12:37:39,60.62147330310839
9286,0,0,0,0,62.0,0,0,1,0,0.0,1,12:37:46,2023-01-01 12:37:46,59.82053838484547
9287,0,0,0,0,62.0,0,0,1,0,0.0,1,12:37:47,2023-01-01 12:37:47,60.97560975609756
9288,0,0,0,0,61.0,0,0,1,0,0.0,1,12:37:48,2023-01-01 12:37:48,59.582919563058596
9289,0,0,0,0,61.0,0,0,1,0,0.0,1,12:37:49,2023-01-01 12:37:49,58.252427184466015
9290,0,0,0,0,61.0,0,0,1,0,0.0,1,12:37:50,2023-01-01 12:37:50,60.91370558375635
9291,0,0,0,0,61.0,0,0,1,0,0.0,1,12:37:51,2023-01-01 12:37:51,59.642147117296226
9292,0,0,0,0,61.0,0,0,1,0,0.0,1,12:37:52,2023-01-01 12:37:52,58.93909626719057
9293,0,0,0,0,61.0,0,0,1,0,0.0,1,12:37:53,2023-01-01 12:37:53,61.601642710472284
9294,0,0,0,0,60.0,0,0,1,0,0.0,1,12:37:54,2023-01-01 12:37:54,60.301507537688444
9295,0,0,0,0,61.0,0,0,1,0,0.0,1,12:37:55,2023-01-01 12:37:55,58.99705014749263
9296,0,0,0,0,61.0,0,0,1,0,0.0,1,12:37:56,2023-01-01 12:37:56,61.98347107438017
9297,0,0,0,0,60.0,0,0,1,0,0.0,1,12:37:57,2023-01-01 12:37:57,60.120240480961925
9298,0,0,0,0,61.0,0,0,1,0,0.0,1,12:37:58,2023-01-01 12:37:58,58.47953216374269
9299,0,0,0,0,60.0,0,0,1,0,0.0,1,12:37:59,2023-01-01 12:37:59,60.120240480961925
9300,0,0,0,0,60.0,0,0,1,0,0.0,1,12:38:00,2023-01-01 12:38:00,58.881256133464184
9301,9,0,0,1,60.0,0,1,0,0,9.0,1,12:38:01,2023-01-01 12:38:01,59.11330049261084
9302,0,0,0,0,60.0,0,0,1,0,0.0,1,12:38:02,2023-01-01 12:38:02,62.95907660020987
9303,0,0,0,0,60.0,0,0,1,0,0.0,1,12:38:03,2023-01-01 12:38:03,60.79027355623101
9304,0,0,0,0,60.0,0,0,1,0,0.0,1,12:38:04,2023-01-01 12:38:04,57.915057915057915
9305,0,0,0,0,60.0,0,0,1,0,0.0,1,12:38:05,2023-01-01 12:38:05,59.28853754940712
9306,0,0,0,0,60.0,0,0,1,0,0.0,1,12:38:06,2023-01-01 12:38:06,62.95907660020987
9307,4,0,3,0,61.0,0,0,1,0,5.0,1,12:38:07,2023-01-01 12:38:07,58.708414872798436
9308,15,0,31,1,61.0,0,1,0,0,34.44,1,12:38:08,2023-01-01 12:38:08,60.72874493927126
9309,0,0,0,0,61.0,0,0,1,0,0.0,1,12:38:09,2023-01-01 12:38:09,61.91950464396285
9310,0,0,0,0,61.0,0,0,1,0,0.0,1,12:38:10,2023-01-01 12:38:10,58.99705014749263
9311,0,0,0,0,61.0,0,0,1,0,0.0,1,12:38:11,2023-01-01 12:38:11,59.12241887905605
9312,0,0,0,0,61.0,0,0,1,0,0.0,1,12:38:12,2023-01-01 12:38:12,59.24778761061947
9319,14,0,10,0,60.0,0,1,0,0,17.2,1,12:38:19,2023-01-01 12:38:19,56.39097744360902
9320,9,0,19,0,60.0,0,1,0,0,21.02,1,12:38:20,2023-01-01 12:38:20,56.81818181818181
9321,0,0,12,0,59.0,0,0,1,0,12.0,1,12:38:21,2023-01-01 12:38:21,57.85920925747349
9322,0,0,0,0,59.0,0,0,1,0,0.0,1,12:38:22,2023-01-01 12:38:22,61.28702757916241
9323,0,0,0,0,59.0,0,0,1,0,0.0,1,12:38:23,2023-01-01 12:38:23,59.7609561752988
9324,18,0,53,0,59.0,0,1,0,0,55.97,1,12:38:24,2023-01-01 12:38:24,57.08848715509039
9325,2,0,20,0,59.0,0,1,0,0,20.1,1,12:38:25,2023-01-01 12:38:25,60.483870967741936
9326,1,0,54,1,59.0,0,1,0,0,54.01,1,12:38:26,2023-01-01 12:38:26,64.1711229946524
9327,0,0,44,0,59.0,0,1,0,0,44.0,1,12:38:27,2023-01-01 12:38:27,65.43075245365321
9328,0,0,0,0,60.0,0,1,0,0,0.0,1,12:38:28,2023-01-01 12:38:28,61.28702757916241
9329,0,0,34,0,60.0,0,1,0,0,34.0,1,12:38:29,2023-01-01 12:38:29,60.60606060606061
9330,0,0,1,0,60.0,0,1,0,0,1.0,1,12:38:30,2023-01-01 12:38:30,71.17437722419929
9331,43,0,98,0,61.0,0,1,0,0,107.02,1,12:38:31,2023-01-01 12:38:31,73.89162561576354
9332,19,5,51,0,62.0,0,1,0,0,54.65,1,12:38:32,2023-01-01 12:38:32,70.09345794392523
9333,0,0,16,0,64.0,0,1,0,0,16.0,1,12:38:33,2023-01-01 12:38:33,67.79661016949153
9334,0,0,37,0,64.0,0,1,0,0,37.0,1,12:38:34,2023-01-01 12:38:34,71.00591715976331
9335,0,0,54,0,65.0,0,1,0,0,54.0,1,12:38:35,2023-01-01 12:38:35,74.25742574257426
9336,0,0,27,0,66.0,0,0,1,0,27.0,1,12:38:36,2023-01-01 12:38:36,69.44444444444444
9337,0,0,7,0,67.0,0,0,1,0,7.0,1,12:38:37,2023-01-01 12:38:37,70.09345794392523
9338,4,0,21,0,67.0,0,1,0,0,21.38,1,12:38:38,2023-01-01 12:38:38,68.64988558352402
9339,1,0,22,1,68.0,0,1,0,0,22.02,1,12:38:39,2023-01-01 12:38:39,66.96428571428571
9340,10,0,66,0,68.0,0,1,0,0,66.75,1,12:38:40,2023-01-01 12:38:40,66.88963210702342
9341,10,0,70,0,68.0,0,1,0,0,70.71,1,12:38:41,2023-01-01 12:38:41,70.33997655334115
9342,0,0,17,0,68.0,0,0,1,0,17.0,1,12:38:42,2023-01-01 12:38:42,67.79661016949153
9343,0,0,14,0,68.0,0,1,0,0,14.0,1,12:38:43,2023-01-01 12:38:43,71.25890736342043
9344,8,0,50,1,68.0,0,1,0,0,50.64,1,12:38:44,2023-01-01 12:38:44,70.83570683892049
9345,13,0,151,0,68.0,0,1,0,0,151.56,1,12:38:45,2023-01-01 12:38:45,70.41250631442053
9352,31,0,96,1,68.0,0,1,0,0,100.88,1,12:38:52,2023-01-01 12:38:52,66.006600660066
9353,1,0,61,0,68.0,0,0,1,0,61.01,1,12:38:53,2023-01-01 12:38:53,66.96428571428571
9354,0,0,3,0,68.0,0,0,1,0,3.0,1,12:38:54,2023-01-01 12:38:54,70.83825265643448
9355,11,0,36,1,68.0,0,1,0,0,37.64,1,12:38:55,2023-01-01 12:38:55,69.20415224913495
9356,3,0,28,0,68.0,0,0,1,0,28.16,1,12:38:56,2023-01-01 12:38:56,68.1044267877412
9357,0,0,10,0,68.0,0,0,1,0,10.0,1,12:38:57,2023-01-01 12:38:57,71.09004739336493
9358,0,26,10,0,68.0,0,0,1,0,27.86,1,12:38:58,2023-01-01 12:38:58,68.72852233676976
9359,0,14,12,0,69.0,0,0,1,0,18.44,1,12:38:59,2023-01-01 12:38:59,65.0759219088937
9360,0,0,0,0,69.0,0,0,1,0,0.0,1,12:39:00,2023-01-01 12:39:00,75.47169811320754
9361,0,0,0,0,68.0,0,0,1,0,0.0,1,12:39:01,2023-01-01 12:39:01,72.46376811594203
9362,0,0,0,0,69.0,0,0,1,0,0.0,1,12:39:02,2023-01-01 12:39:02,77.31958762886597
9363,0,0,5,0,70.0,0,0,1,0,5.0,1,12:39:03,2023-01-01 12:39:03,79.6812749003984
9364,0,0,4,0,71.0,0,0,1,0,4.0,1,12:39:04,2023-01-01 12:39:04,73.0816077953715
9365,0,0,0,0,72.0,0,0,1,0,0.0,1,12:39:05,2023-01-01 12:39:05,61.855670103092784
9366,0,0,0,0,72.0,0,0,1,0,0.0,1,12:39:06,2023-01-01 12:39:06,59.82053838484547
9367,0,0,0,0,71.0,0,0,1,0,0.0,1,12:39:07,2023-01-01 12:39:07,60.301507537688444
9368,0,0,0,0,69.0,0,0,1,0,0.0,1,12:39:08,2023-01-01 12:39:08,61.7283950617284
9369,0,0,0,0,68.0,0,0,1,0,0.0,1,12:39:09,2023-01-01 12:39:09,61.7283950617284
9370,0,0,0,0,67.0,0,0,1,0,0.0,1,12:39:10,2023-01-01 12:39:10,63.357972544878564
9371,0,0,0,0,67.0,0,0,1,0,0.0,1,12:39:11,2023-01-01 12:39:11,62.04756980351603
9372,0,0,0,0,66.0,0,0,1,0,0.0,1,12:39:12,2023-01-01 12:39:12,60.18054162487462
9373,0,0,1,0,66.0,0,0,1,0,1.0,1,12:39:13,2023-01-01 12:39:13,59.642147117296226
9374,0,0,0,0,65.0,0,0,1,0,0.0,1,12:39:14,2023-01-01 12:39:14,62.89308176100629
9375,0,0,0,0,64.0,0,0,1,0,0.0,1,12:39:15,2023-01-01 12:39:15,61.28702757916241
9376,0,0,0,0,64.0,0,0,1,0,0.0,1,12:39:16,2023-01-01 12:39:16,58.881256133464184
9377,0,0,0,0,64.0,0,0,1,0,0.0,1,12:39:17,2023-01-01 12:39:17,58.93949674289392
9378,0,0,0,0,63.0,0,0,1,0,0.0,1,12:39:18,2023-01-01 12:39:18,58.99773735232366
9385,0,0,0,0,60.0,0,0,1,0,0.0,1,12:39:25,2023-01-01 12:39:25,61.412487205731836
9386,0,0,0,0,60.0,0,0,1,0,0.0,1,12:39:26,2023-01-01 12:39:26,65.50218340611353
9387,0,0,0,0,60.0,0,0,1,0,0.0,1,12:39:27,2023-01-01 12:39:27,60.301507537688444
9388,0,0,0,0,61.0,0,0,1,0,0.0,1,12:39:28,2023-01-01 12:39:28,59.940059940059946
9389,0,0,0,0,61.0,0,0,1,0,0.0,1,12:39:29,2023-01-01 12:39:29,63.76195536663125
9390,0,0,0,0,61.0,0,0,1,0,0.0,1,12:39:30,2023-01-01 12:39:30,60.42296072507553
9391,0,0,0,0,61.0,0,0,1,0,0.0,1,12:39:31,2023-01-01 12:39:31,59.230009871668315
9392,0,0,0,0,61.0,0,0,1,0,0.0,1,12:39:32,2023-01-01 12:39:32,63.09148264984228
9393,0,0,0,0,61.0,0,0,1,0,0.0,1,12:39:33,2023-01-01 12:39:33,63.492063492063494
9394,0,8,13,0,61.0,0,0,1,0,15.26,1,12:39:34,2023-01-01 12:39:34,64.93506493506493
9395,56,162,128,1,61.0,0,1,0,0,213.93,1,12:39:35,2023-01-01 12:39:35,68.4931506849315
9396,140,119,151,1,62.0,0,1,0,0,237.83,1,12:39:36,2023-01-01 12:39:36,66.3716814159292
9397,295,53,242,1,63.0,0,1,0,0,385.22,1,12:39:37,2023-01-01 12:39:37,69.28406466512702
9398,335,84,97,1,63.0,0,1,0,0,358.73,1,12:39:38,2023-01-01 12:39:38,76.14213197969544
9399,89,34,86,0,64.0,0,1,0,0,128.35,1,12:39:39,2023-01-01 12:39:39,82.64462809917356
9400,29,5,98,1,65.0,0,1,0,0,102.32,1,12:39:40,2023-01-01 12:39:40,86.70520231213874
9401,33,99,125,0,65.0,0,1,0,0,162.83,1,12:39:41,2023-01-01 12:39:41,80.97165991902834
9402,101,76,81,0,68.0,0,1,0,0,150.13,1,12:39:42,2023-01-01 12:39:42,79.89347536617844
9403,64,130,34,1,71.0,0,1,0,0,148.84,1,12:39:43,2023-01-01 12:39:43,86.20689655172414
9404,23,32,133,1,72.0,0,1,0,0,138.72,1,12:39:44,2023-01-01 12:39:44,87.46355685131195
9405,7,29,46,0,73.0,0,1,0,0,54.83,1,12:39:45,2023-01-01 12:39:45,87.46355685131195
9406,0,21,27,0,77.0,0,0,1,0,34.21,1,12:39:46,2023-01-01 12:39:46,84.38818565400844
9407,0,0,23,0,78.0,0,1,0,0,23.0,1,12:39:47,2023-01-01 12:39:47,89.28571428571428
9408,0,0,0,0,80.0,0,1,0,0,0.0,1,12:39:48,2023-01-01 12:39:48,90.7715582450832
9409,0,19,0,0,81.0,0,1,0,0,19.0,1,12:39:49,2023-01-01 12:39:49,97.40259740259741
9410,0,0,0,0,84.0,0,1,0,0,0.0,1,12:39:50,2023-01-01 12:39:50,95.29438682123246
9411,0,0,5,0,85.0,0,1,0,0,5.0,1,12:39:51,2023-01-01 12:39:51,93.18617623986752
9418,0,0,0,0,91.0,0,1,0,0,0.0,1,12:39:58,2023-01-01 12:39:58,78.94736842105263
9419,0,0,0,0,88.0,0,1,0,0,0.0,1,12:39:59,2023-01-01 12:39:59,76.43312101910827
9420,0,0,0,0,87.0,0,1,0,0,0.0,1,12:40:00,2023-01-01 12:40:00,74.34944237918215
9421,0,0,0,0,86.0,0,1,0,0,0.0,1,12:40:01,2023-01-01 12:40:01,66.29834254143647
9422,0,0,0,0,84.0,0,1,0,0,0.0,1,12:40:02,2023-01-01 12:40:02,65.78947368421052
9423,0,0,0,0,82.0,0,1,0,0,0.0,1,12:40:03,2023-01-01 12:40:03,64.79481641468682
9424,0,0,0,0,80.0,0,1,0,0,0.0,1,12:40:04,2023-01-01 12:40:04,67.87330316742081
9425,0,0,47,0,76.0,0,1,0,0,47.0,1,12:40:05,2023-01-01 12:40:05,61.224489795918366
9426,0,0,15,0,75.0,0,1,0,0,15.0,1,12:40:06,2023-01-01 12:40:06,62.17616580310881
9427,0,0,6,0,73.0,0,1,0,0,6.0,1,12:40:07,2023-01-01 12:40:07,69.20415224913495
9428,0,0,0,0,72.0,0,1,0,0,0.0,1,12:40:08,2023-01-01 12:40:08,65.78947368421052
9429,0,0,0,0,72.0,0,1,0,0,0.0,1,12:40:09,2023-01-01 12:40:09,61.98347107438017
9430,0,0,38,0,71.0,0,1,0,0,38.0,1,12:40:10,2023-01-01 12:40:10,64.86486486486486
9431,0,0,3,0,70.0,0,1,0,0,3.0,1,12:40:11,2023-01-01 12:40:11,60.42296072507553
9432,0,0,1,0,69.0,0,1,0,0,1.0,1,12:40:12,2023-01-01 12:40:12,59.523809523809526
9433,0,0,17,0,68.0,0,1,0,0,17.0,1,12:40:13,2023-01-01 12:40:13,64.1711229946524
9434,0,0,12,0,67.0,0,1,0,0,12.0,1,12:40:14,2023-01-01 12:40:14,60.483870967741936
9435,0,0,0,0,67.0,0,1,0,0,0.0,1,12:40:15,2023-01-01 12:40:15,59.40594059405941
9436,0,0,0,0,66.0,0,1,0,0,0.0,1,12:40:16,2023-01-01 12:40:16,65.86169045005488
9437,0,0,2,0,65.0,0,1,0,0,2.0,1,12:40:17,2023-01-01 12:40:17,65.359477124183
9438,0,0,2,0,65.0,0,1,0,0,2.0,1,12:40:18,2023-01-01 12:40:18,60.97560975609756
9439,0,0,3,0,65.0,0,1,0,0,3.0,1,12:40:19,2023-01-01 12:40:19,61.79196704428424
9440,0,0,0,0,65.0,0,1,0,0,0.0,1,12:40:20,2023-01-01 12:40:20,64.51612903225806
9441,0,0,0,0,64.0,0,1,0,0,0.0,1,12:40:21,2023-01-01 12:40:21,64.86486486486486
9442,0,0,0,0,64.0,0,1,0,0,0.0,1,12:40:22,2023-01-01 12:40:22,74.07407407407408
9443,0,0,0,0,65.0,0,1,0,0,0.0,1,12:40:23,2023-01-01 12:40:23,72.84479340153858
9444,0,0,0,0,66.0,0,1,0,0,0.0,1,12:40:24,2023-01-01 12:40:24,71.61551272900309
9451,0,0,0,0,66.0,0,1,0,0,0.0,1,12:40:31,2023-01-01 12:40:31,69.28406466512702
9452,0,0,0,0,66.0,0,1,0,0,0.0,1,12:40:32,2023-01-01 12:40:32,66.59267480577137
9453,0,0,0,0,66.0,0,1,0,0,0.0,1,12:40:33,2023-01-01 12:40:33,60.42296072507553
9454,0,0,0,0,66.0,0,1,0,0,0.0,1,12:40:34,2023-01-01 12:40:34,60.79027355623101
9455,0,0,0,0,65.0,0,1,0,0,0.0,1,12:40:35,2023-01-01 12:40:35,61.79196704428424
9456,0,0,0,0,65.0,0,1,0,0,0.0,1,12:40:36,2023-01-01 12:40:36,56.444026340545626
9457,0,0,0,0,64.0,0,1,0,0,0.0,1,12:40:37,2023-01-01 12:40:37,53.85996409335726
9458,0,0,0,0,63.0,0,1,0,0,0.0,1,12:40:38,2023-01-01 12:40:38,58.881256133464184
9459,0,0,0,0,62.0,0,1,0,0,0.0,1,12:40:39,2023-01-01 12:40:39,58.93909626719057
9460,0,0,0,0,62.0,0,1,0,0,0.0,1,12:40:40,2023-01-01 12:40:40,57.08848715509039
9461,0,0,0,0,61.0,0,1,0,0,0.0,1,12:40:41,2023-01-01 12:40:41,57.36137667304015
9462,0,0,0,0,61.0,0,1,0,0,0.0,1,12:40:42,2023-01-01 12:40:42,61.224489795918366
9463,0,0,0,0,60.0,0,1,0,0,0.0,1,12:40:43,2023-01-01 12:40:43,57.971014492753625
9464,0,0,0,0,60.0,0,1,0,0,0.0,1,12:40:44,2023-01-01 12:40:44,56.711939778724314
9465,0,0,0,0,60.0,0,1,0,0,0.0,1,12:40:45,2023-01-01 12:40:45,55.452865064695004
9466,0,0,0,0,60.0,0,1,0,0,0.0,1,12:40:46,2023-01-01 12:40:46,56.12722170252573
9467,0,0,12,0,59.0,0,1,0,0,12.0,1,12:40:47,2023-01-01 12:40:47,59.34718100890208
9468,0,0,40,0,59.0,0,1,0,0,40.0,1,12:40:48,2023-01-01 12:40:48,59.642147117296226
9469,0,13,48,0,59.0,0,1,0,0,49.73,1,12:40:49,2023-01-01 12:40:49,58.65102639296188
9470,0,0,0,0,59.0,0,1,0,0,0.0,1,12:40:50,2023-01-01 12:40:50,62.43496357960458
9471,0,0,0,0,59.0,0,1,0,0,0.0,1,12:40:51,2023-01-01 12:40:51,64.72491909385113
9472,0,0,0,0,59.0,0,0,1,0,0.0,1,12:40:52,2023-01-01 12:40:52,63.965884861407254
9473,0,0,0,0,61.0,0,0,1,0,0.0,1,12:40:53,2023-01-01 12:40:53,71.25890736342043
9474,4,27,13,0,61.0,0,0,1,0,30.23,1,12:40:54,2023-01-01 12:40:54,67.56756756756756
9475,0,9,10,0,62.0,0,0,1,0,13.45,1,12:40:55,2023-01-01 12:40:55,65.78947368421052
9476,0,0,5,0,63.0,0,0,1,0,5.0,1,12:40:56,2023-01-01 12:40:56,67.28081538041995
9477,0,0,32,0,63.0,0,0,1,0,32.0,1,12:40:57,2023-01-01 12:40:57,68.77215707662938
9484,0,0,7,0,71.0,0,0,1,0,7.0,1,12:41:04,2023-01-01 12:41:04,79.15567282321899
9485,0,0,26,0,72.0,0,1,0,0,26.0,1,12:41:05,2023-01-01 12:41:05,81.85538881309687
9486,0,0,1,0,73.0,0,1,0,0,1.0,1,12:41:06,2023-01-01 12:41:06,75.66204287515762
9487,0,0,28,0,75.0,0,1,0,0,28.0,1,12:41:07,2023-01-01 12:41:07,79.15567282321899
9488,0,0,9,0,75.0,0,1,0,0,9.0,1,12:41:08,2023-01-01 12:41:08,79.47019867549669
9489,0,0,58,0,75.0,0,0,1,0,58.0,1,12:41:09,2023-01-01 12:41:09,66.006600660066
9490,0,0,31,0,76.0,0,1,0,0,31.0,1,12:41:10,2023-01-01 12:41:10,64.72491909385113
9491,0,0,14,0,74.0,0,1,0,0,14.0,1,12:41:11,2023-01-01 12:41:11,65.86169045005488
9492,10,6,40,1,73.0,0,1,0,0,41.67,1,12:41:12,2023-01-01 12:41:12,69.20415224913495
9493,5,16,52,0,72.0,0,0,1,0,54.64,1,12:41:13,2023-01-01 12:41:13,70.01166861143524
9494,41,27,170,1,72.0,0,1,0,0,176.95,1,12:41:14,2023-01-01 12:41:14,71.77033492822967
9495,5,0,150,0,72.0,0,1,0,0,150.08,1,12:41:15,2023-01-01 12:41:15,72.55139056831923
9496,2,0,44,1,72.0,0,1,0,0,44.05,1,12:41:16,2023-01-01 12:41:16,77.61966364812419
9497,2,0,28,0,72.0,0,0,1,0,28.07,1,12:41:17,2023-01-01 12:41:17,78.53403141361257
9498,24,36,184,1,73.0,0,1,0,0,189.02,1,12:41:18,2023-01-01 12:41:18,72.90400972053463
9499,73,77,67,1,74.0,0,1,0,0,125.49,1,12:41:19,2023-01-01 12:41:19,67.72009029345372
9500,143,97,66,0,74.0,0,1,0,0,184.97,1,12:41:20,2023-01-01 12:41:20,67.64374295377678
9501,237,178,171,1,73.0,0,1,0,0,342.19,1,12:41:21,2023-01-01 12:41:21,76.53061224489795
9502,72,43,82,0,72.0,0,1,0,0,117.29,1,12:41:22,2023-01-01 12:41:22,80.53691275167785
9503,99,86,116,0,73.0,0,1,0,0,175.08,1,12:41:23,2023-01-01 12:41:23,82.64462809917356
9504,52,154,109,2,74.0,0,1,0,0,195.71,1,12:41:24,2023-01-01 12:41:24,87.3362445414847
9505,87,34,35,0,76.0,0,1,0,0,99.75,1,12:41:25,2023-01-01 12:41:25,89.55223880597015
9506,25,1,92,0,78.0,0,1,0,0,95.34,1,12:41:26,2023-01-01 12:41:26,87.2093023255814
9507,8,11,7,1,81.0,0,1,0,0,15.3,1,12:41:27,2023-01-01 12:41:27,87.3362445414847
9508,41,18,47,0,81.0,0,1,0,0,64.92,1,12:41:28,2023-01-01 12:41:28,88.10572687224669
9509,19,5,73,1,82.0,0,1,0,0,75.6,1,12:41:29,2023-01-01 12:41:29,85.93685063585737
9510,14,0,17,0,83.0,0,1,0,0,22.02,1,12:41:30,2023-01-01 12:41:30,83.76797439946805
9517,0,0,0,0,81.0,0,0,1,0,0.0,1,12:41:37,2023-01-01 12:41:37,72.90400972053463
9518,0,0,0,0,79.0,0,1,0,0,0.0,1,12:41:38,2023-01-01 12:41:38,69.68641114982579
9519,0,0,8,0,78.0,0,1,0,0,8.0,1,12:41:39,2023-01-01 12:41:39,62.43496357960458
9520,0,0,0,0,77.0,0,0,1,0,0.0,1,12:41:40,2023-01-01 12:41:40,67.49156355455568
9521,0,0,0,0,75.0,0,0,1,0,0.0,1,12:41:41,2023-01-01 12:41:41,62.695924764890286
9522,0,0,0,0,74.0,0,0,1,0,0.0,1,12:41:42,2023-01-01 12:41:42,61.98347107438017
9523,0,0,0,0,73.0,0,0,1,0,0.0,1,12:41:43,2023-01-01 12:41:43,69.60556844547564
9524,0,0,0,0,71.0,0,0,1,0,0.0,1,12:41:44,2023-01-01 12:41:44,68.25938566552901
9525,0,0,37,0,71.0,0,1,0,0,37.0,1,12:41:45,2023-01-01 12:41:45,65.78947368421052
9526,0,0,84,0,71.0,0,1,0,0,84.0,1,12:41:46,2023-01-01 12:41:46,73.89162561576354
9527,1,0,32,0,70.0,0,1,0,0,32.02,1,12:41:47,2023-01-01 12:41:47,71.68458781362007
9528,0,0,16,0,71.0,0,0,1,0,16.0,1,12:41:48,2023-01-01 12:41:48,65.93406593406593
9529,0,0,66,0,71.0,0,0,1,0,66.0,1,12:41:49,2023-01-01 12:41:49,64.93506493506493
9530,8,0,54,0,70.0,0,1,0,0,54.59,1,12:41:50,2023-01-01 12:41:50,66.66666666666667
9531,17,0,37,0,70.0,0,1,0,0,40.72,1,12:41:51,2023-01-01 12:41:51,74.34944237918215
9532,8,13,66,0,69.0,0,1,0,0,67.74,1,12:41:52,2023-01-01 12:41:52,73.34963325183375
9533,0,0,59,0,71.0,0,1,0,0,59.0,1,12:41:53,2023-01-01 12:41:53,66.66666666666667
9534,19,0,60,1,71.0,0,1,0,0,62.94,1,12:41:54,2023-01-01 12:41:54,68.57142857142857
9535,25,0,159,0,70.0,0,1,0,0,160.95,1,12:41:55,2023-01-01 12:41:55,73.61963190184049
9536,0,0,76,0,70.0,0,1,0,0,76.0,1,12:41:56,2023-01-01 12:41:56,74.62686567164178
9537,0,0,37,0,71.0,0,1,0,0,37.0,1,12:41:57,2023-01-01 12:41:57,67.79661016949153
9538,0,0,20,0,71.0,0,1,0,0,20.0,1,12:41:58,2023-01-01 12:41:58,69.76744186046511
9539,42,0,69,1,71.0,0,1,0,0,80.78,1,12:41:59,2023-01-01 12:41:59,74.62686567164178
9540,3,0,40,0,71.0,0,0,1,0,40.11,1,12:42:00,2023-01-01 12:42:00,70.01166861143524
9541,0,0,29,0,71.0,0,0,1,0,29.0,1,12:42:01,2023-01-01 12:42:01,64.1711229946524
9542,0,0,0,0,71.0,0,0,1,0,0.0,1,12:42:02,2023-01-01 12:42:02,65.81468107392911
9543,0,0,0,0,70.0,0,0,1,0,0.0,1,12:42:03,2023-01-01 12:42:03,67.4582391532058
9550,0,0,0,0,66.0,0,0,1,0,0.0,1,12:42:10,2023-01-01 12:42:10,77.41935483870968
9551,0,0,0,0,66.0,0,0,1,0,0.0,1,12:42:11,2023-01-01 12:42:11,70.2576112412178
9552,0,0,0,0,66.0,0,0,1,0,0.0,1,12:42:12,2023-01-01 12:42:12,74.62686567164178
9553,0,0,0,0,67.0,0,0,1,0,0.0,1,12:42:13,2023-01-01 12:42:13,81.08108108108108
9554,0,0,0,0,69.0,0,0,1,0,0.0,1,12:42:14,2023-01-01 12:42:14,80.97165991902834
9555,0,0,0,0,71.0,0,0,1,0,0.0,1,12:42:15,2023-01-01 12:42:15,57.636887608069166
9556,0,0,0,0,72.0,0,0,1,0,0.0,1,12:42:16,2023-01-01 12:42:16,56.81818181818181
9557,0,0,0,0,72.0,0,0,1,0,0.0,1,12:42:17,2023-01-01 12:42:17,56.92599620493358
9558,0,0,0,0,72.0,0,0,1,0,0.0,1,12:42:18,2023-01-01 12:42:18,57.25190839694656
9559,0,0,0,0,72.0,0,0,1,0,0.0,1,12:42:19,2023-01-01 12:42:19,57.85920925747349
9560,0,0,0,0,70.0,0,0,1,0,0.0,1,12:42:20,2023-01-01 12:42:20,57.915057915057915
9561,0,0,0,0,68.0,0,0,1,0,0.0,1,12:42:21,2023-01-01 12:42:21,56.92599620493358
