Unnamed: 0,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,day,time,timestamp,bpm
28141,0,0,0,0,78.0,0,0,1,0,0.0,1,17:39:01,2023-01-01 17:39:01,68.41505131128848
28142,1,0,0,0,77.0,0,0,1,0,1.0,1,17:39:02,2023-01-01 17:39:02,70.6713780918728
28143,0,0,0,0,76.0,0,0,1,0,0.0,1,17:39:03,2023-01-01 17:39:03,74.1656365883807
28144,0,0,0,0,75.0,0,0,1,0,0.0,1,17:39:04,2023-01-01 17:39:04,69.76744186046511
28145,0,0,0,0,75.0,0,0,1,0,0.0,1,17:39:05,2023-01-01 17:39:05,69.12442396313364
28146,0,0,0,0,74.0,0,0,1,0,0.0,1,17:39:06,2023-01-01 17:39:06,72.46376811594203
28147,0,0,0,0,73.0,0,0,1,0,0.0,1,17:39:07,2023-01-01 17:39:07,67.11409395973155
28148,0,0,0,0,73.0,0,0,1,0,0.0,1,17:39:08,2023-01-01 17:39:08,65.93406593406593
28149,1,0,0,0,72.0,0,0,1,0,1.0,1,17:39:09,2023-01-01 17:39:09,68.02721088435374
28150,0,0,0,0,72.0,0,0,1,0,0.0,1,17:39:10,2023-01-01 17:39:10,68.3371298405467
28151,0,0,0,0,71.0,0,0,1,0,0.0,1,17:39:11,2023-01-01 17:39:11,65.14657980456026
28152,0,0,0,0,71.0,0,0,1,0,0.0,1,17:39:12,2023-01-01 17:39:12,65.82678674075494
28153,0,0,0,0,69.0,0,0,1,0,0.0,1,17:39:13,2023-01-01 17:39:13,66.5069936769496
28160,0,0,0,0,68.0,0,0,1,0,0.0,1,17:39:20,2023-01-01 17:39:20,68.1044267877412
28161,0,0,0,0,68.0,0,0,1,0,0.0,1,17:39:21,2023-01-01 17:39:21,66.66666666666667
28162,0,0,0,0,68.0,0,0,1,0,0.0,1,17:39:22,2023-01-01 17:39:22,66.2251655629139
28163,120,21,117,0,68.0,0,1,0,0,168.91,1,17:39:23,2023-01-01 17:39:23,72.02881152460985
28164,24,0,26,1,68.0,0,1,0,0,35.38,1,17:39:24,2023-01-01 17:39:24,69.04487917146145
28165,51,0,71,0,68.0,0,1,0,0,87.42,1,17:39:25,2023-01-01 17:39:25,71.51370679380214
28166,8,0,12,0,69.0,0,1,0,0,14.42,1,17:39:26,2023-01-01 17:39:26,76.14213197969544
28167,51,0,46,1,69.0,0,1,0,0,68.68,1,17:39:27,2023-01-01 17:39:27,77.92207792207792
28168,15,0,29,0,70.0,0,1,0,0,32.65,1,17:39:28,2023-01-01 17:39:28,74.62686567164178
28169,0,0,6,1,71.0,0,0,1,0,6.0,1,17:39:29,2023-01-01 17:39:29,72.46376811594203
28170,0,0,3,0,72.0,0,0,1,0,3.0,1,17:39:30,2023-01-01 17:39:30,75.37688442211055
28171,0,0,2,0,72.0,0,0,1,0,2.0,1,17:39:31,2023-01-01 17:39:31,66.3716814159292
28172,0,0,0,0,72.0,0,0,1,0,0.0,1,17:39:32,2023-01-01 17:39:32,65.28835690968444
28173,0,0,0,0,71.0,0,0,1,0,0.0,1,17:39:33,2023-01-01 17:39:33,66.29834254143647
28174,0,0,0,0,71.0,0,0,1,0,0.0,1,17:39:34,2023-01-01 17:39:34,72.99270072992701
28175,0,0,0,0,70.0,0,0,1,0,0.0,1,17:39:35,2023-01-01 17:39:35,70.92198581560284
28176,0,0,0,0,70.0,0,0,1,0,0.0,1,17:39:36,2023-01-01 17:39:36,70.83825265643448
28177,0,0,0,0,70.0,0,0,1,0,0.0,1,17:39:37,2023-01-01 17:39:37,73.80073800738008
28178,66,72,29,1,71.0,0,1,0,0,101.89,1,17:39:38,2023-01-01 17:39:38,71.00591715976331
28179,0,28,43,0,71.0,0,0,1,0,51.31,1,17:39:39,2023-01-01 17:39:39,68.18181818181819
28180,10,19,9,0,71.0,0,1,0,0,23.28,1,17:39:40,2023-01-01 17:39:40,66.44518272425249
28181,2,0,5,1,71.0,0,0,1,0,5.39,1,17:39:41,2023-01-01 17:39:41,69.12442396313364
28182,0,0,0,0,70.0,0,0,1,0,0.0,1,17:39:42,2023-01-01 17:39:42,68.57142857142857
28183,4,0,5,0,70.0,0,0,1,0,6.4,1,17:39:43,2023-01-01 17:39:43,67.56756756756756
28184,0,0,2,0,70.0,0,0,1,0,2.0,1,17:39:44,2023-01-01 17:39:44,71.77033492822967
28185,11,1,12,1,70.0,0,1,0,0,16.31,1,17:39:45,2023-01-01 17:39:45,70.85489698271654
28186,82,16,33,0,70.0,0,1,0,0,89.83,1,17:39:46,2023-01-01 17:39:46,69.9394590372034
28193,0,0,0,0,68.0,0,0,0,1,0.0,1,17:39:53,2023-01-01 17:39:53,61.855670103092784
28194,0,0,0,0,67.0,0,0,0,1,0.0,1,17:39:54,2023-01-01 17:39:54,64.44683136412459
28195,0,0,0,0,67.0,0,0,0,1,0.0,1,17:39:55,2023-01-01 17:39:55,70.50528789659225
28196,0,0,0,0,66.0,0,0,0,1,0.0,1,17:39:56,2023-01-01 17:39:56,67.64374295377678
28197,0,0,0,0,67.0,0,0,0,1,0.0,1,17:39:57,2023-01-01 17:39:57,66.81514476614699
28198,0,0,0,0,67.0,0,0,0,1,0.0,1,17:39:58,2023-01-01 17:39:58,71.68458781362007
28199,0,0,0,0,67.0,0,0,0,1,0.0,1,17:39:59,2023-01-01 17:39:59,70.75471698113208
28200,0,0,0,0,68.0,1,0,0,0,0.0,1,17:40:00,2023-01-01 17:40:00,69.52491309385863
28201,0,0,0,0,68.0,1,0,0,0,0.0,1,17:40:01,2023-01-01 17:40:01,70.17543859649123
28202,0,0,0,0,68.0,1,0,0,0,0.0,1,17:40:02,2023-01-01 17:40:02,72.99270072992701
28203,0,0,0,0,68.0,1,0,0,0,0.0,1,17:40:03,2023-01-01 17:40:03,75.18796992481202
28204,0,0,0,0,70.0,1,0,0,0,0.0,1,17:40:04,2023-01-01 17:40:04,73.43941248470013
28205,0,0,0,0,71.0,1,0,0,0,0.0,1,17:40:05,2023-01-01 17:40:05,76.23888182973316
28206,0,0,0,0,71.0,1,0,0,0,0.0,1,17:40:06,2023-01-01 17:40:06,72.11538461538461
28207,0,0,0,0,71.0,1,0,0,0,0.0,1,17:40:07,2023-01-01 17:40:07,68.57142857142857
28208,0,0,0,0,72.0,1,0,0,0,0.0,1,17:40:08,2023-01-01 17:40:08,69.04487917146145
28209,0,0,0,0,71.0,1,0,0,0,0.0,1,17:40:09,2023-01-01 17:40:09,70.92198581560284
28210,0,0,0,0,71.0,1,0,0,0,0.0,1,17:40:10,2023-01-01 17:40:10,67.18924972004478
28211,0,0,0,0,71.0,1,0,0,0,0.0,1,17:40:11,2023-01-01 17:40:11,66.29834254143647
28212,0,0,0,0,70.0,1,0,0,0,0.0,1,17:40:12,2023-01-01 17:40:12,67.11409395973155
28213,0,0,0,0,70.0,1,0,0,0,0.0,1,17:40:13,2023-01-01 17:40:13,70.50528789659225
28214,0,0,0,0,69.0,1,0,0,0,0.0,1,17:40:14,2023-01-01 17:40:14,68.02721088435374
28215,0,0,0,0,69.0,1,0,0,0,0.0,1,17:40:15,2023-01-01 17:40:15,68.02721088435374
28216,0,0,0,0,69.0,1,0,0,0,0.0,1,17:40:16,2023-01-01 17:40:16,72.28915662650603
28217,0,0,0,0,69.0,1,0,0,0,0.0,1,17:40:17,2023-01-01 17:40:17,69.68641114982579
28218,0,0,0,0,69.0,1,0,0,0,0.0,1,17:40:18,2023-01-01 17:40:18,69.46938099052565
28219,0,0,0,0,69.0,1,0,0,0,0.0,1,17:40:19,2023-01-01 17:40:19,69.25235083122551
28226,0,0,0,0,68.0,1,0,0,0,0.0,1,17:40:26,2023-01-01 17:40:26,71.00591715976331
28227,117,44,4,1,68.0,0,1,0,0,125.06,1,17:40:27,2023-01-01 17:40:27,71.34363852556481
28228,154,15,39,0,69.0,0,1,0,0,159.57,1,17:40:28,2023-01-01 17:40:28,71.34363852556481
28229,32,31,38,2,69.0,0,1,0,0,58.56,1,17:40:29,2023-01-01 17:40:29,73.80073800738008
28230,12,24,3,1,70.0,0,1,0,0,27.0,1,17:40:30,2023-01-01 17:40:30,70.4225352112676
28231,17,0,1,0,70.0,0,1,0,0,17.03,1,17:40:31,2023-01-01 17:40:31,70.83825265643448
28232,50,46,50,0,70.0,0,1,0,0,84.36,1,17:40:32,2023-01-01 17:40:32,73.80073800738008
28233,25,15,16,0,71.0,0,1,0,0,33.26,1,17:40:33,2023-01-01 17:40:33,73.61963190184049
28234,11,0,4,0,71.0,0,1,0,0,11.7,1,17:40:34,2023-01-01 17:40:34,74.81296758104737
28235,0,0,0,0,72.0,1,0,0,0,0.0,1,17:40:35,2023-01-01 17:40:35,78.84362680683311
28236,0,0,0,0,72.0,1,0,0,0,0.0,1,17:40:36,2023-01-01 17:40:36,75.56675062972292
28237,0,0,0,0,73.0,1,0,0,0,0.0,1,17:40:37,2023-01-01 17:40:37,73.43941248470013
28238,0,0,0,0,74.0,1,0,0,0,0.0,1,17:40:38,2023-01-01 17:40:38,70.2576112412178
28239,0,0,0,0,74.0,1,0,0,0,0.0,1,17:40:39,2023-01-01 17:40:39,73.52941176470588
28240,0,0,0,0,73.0,1,0,0,0,0.0,1,17:40:40,2023-01-01 17:40:40,72.46376811594203
28241,0,0,0,0,73.0,1,0,0,0,0.0,1,17:40:41,2023-01-01 17:40:41,68.1044267877412
28242,0,0,0,0,73.0,1,0,0,0,0.0,1,17:40:42,2023-01-01 17:40:42,67.79661016949153
28243,0,0,0,0,72.0,1,0,0,0,0.0,1,17:40:43,2023-01-01 17:40:43,72.72727272727273
28244,0,0,0,0,71.0,1,0,0,0,0.0,1,17:40:44,2023-01-01 17:40:44,71.68458781362007
28245,0,0,0,0,72.0,1,0,0,0,0.0,1,17:40:45,2023-01-01 17:40:45,69.28406466512702
28246,0,0,0,0,72.0,1,0,0,0,0.0,1,17:40:46,2023-01-01 17:40:46,69.68641114982579
28247,0,0,0,0,71.0,1,0,0,0,0.0,1,17:40:47,2023-01-01 17:40:47,66.81514476614699
28248,0,0,0,0,71.0,1,0,0,0,0.0,1,17:40:48,2023-01-01 17:40:48,66.1521499448732
28249,0,0,0,0,71.0,1,0,0,0,0.0,1,17:40:49,2023-01-01 17:40:49,67.95016987542469
28250,0,0,0,0,70.0,1,0,0,0,0.0,1,17:40:50,2023-01-01 17:40:50,71.25890736342043
28251,0,0,0,0,70.0,1,0,0,0,0.0,1,17:40:51,2023-01-01 17:40:51,71.07247417555102
28252,0,0,0,0,70.0,1,0,0,0,0.0,1,17:40:52,2023-01-01 17:40:52,70.88604098768161
28259,25,22,8,0,70.0,0,1,0,0,34.25,1,17:40:59,2023-01-01 17:40:59,71.51370679380214
28260,94,16,59,1,70.0,0,1,0,0,112.13,1,17:41:00,2023-01-01 17:41:00,76.53061224489795
28261,14,2,2,0,70.0,0,1,0,0,14.28,1,17:41:01,2023-01-01 17:41:01,70.83825265643448
28262,19,0,3,1,71.0,0,1,0,0,19.24,1,17:41:02,2023-01-01 17:41:02,72.72727272727273
28263,89,9,16,0,71.0,0,1,0,0,90.87,1,17:41:03,2023-01-01 17:41:03,73.52941176470588
28264,87,27,38,0,71.0,0,1,0,0,98.7,1,17:41:04,2023-01-01 17:41:04,69.04487917146145
28265,177,2,110,1,71.0,0,1,0,0,208.41,1,17:41:05,2023-01-01 17:41:05,67.49156355455568
28266,45,0,9,1,71.0,0,1,0,0,45.89,1,17:41:06,2023-01-01 17:41:06,73.17073170731707
28267,157,11,62,0,71.0,0,1,0,0,169.16,1,17:41:07,2023-01-01 17:41:07,70.2576112412178
28268,138,21,66,1,71.0,0,1,0,0,154.41,1,17:41:08,2023-01-01 17:41:08,68.4931506849315
28269,31,8,3,0,71.0,0,1,0,0,32.16,1,17:41:09,2023-01-01 17:41:09,70.6713780918728
28270,187,17,110,1,71.0,0,1,0,0,217.62,1,17:41:10,2023-01-01 17:41:10,73.52941176470588
28271,50,38,126,1,71.0,0,1,0,0,140.78,1,17:41:11,2023-01-01 17:41:11,70.4225352112676
28272,30,72,115,1,71.0,0,1,0,0,138.96,1,17:41:12,2023-01-01 17:41:12,69.28406466512702
28273,186,98,98,0,71.0,0,1,0,0,231.96,1,17:41:13,2023-01-01 17:41:13,73.43941248470013
28274,53,65,57,0,70.0,0,1,0,0,101.41,1,17:41:14,2023-01-01 17:41:14,72.99270072992701
28275,88,29,19,0,71.0,0,1,0,0,94.58,1,17:41:15,2023-01-01 17:41:15,69.36416184971098
28276,9,4,1,1,71.0,0,1,0,0,9.9,1,17:41:16,2023-01-01 17:41:16,69.84866123399301
28277,0,0,0,0,71.0,1,0,0,0,0.0,1,17:41:17,2023-01-01 17:41:17,72.46376811594203
28278,37,11,10,1,70.0,0,1,0,0,39.87,1,17:41:18,2023-01-01 17:41:18,68.1044267877412
28279,75,78,103,2,71.0,0,1,0,0,149.39,1,17:41:19,2023-01-01 17:41:19,66.74082313681869
28280,34,55,71,0,70.0,0,1,0,0,96.03,1,17:41:20,2023-01-01 17:41:20,69.52491309385863
28281,15,16,21,0,70.0,0,1,0,0,30.36,1,17:41:21,2023-01-01 17:41:21,72.28915662650603
28282,81,90,56,0,70.0,0,1,0,0,133.41,1,17:41:22,2023-01-01 17:41:22,69.84866123399301
28283,51,151,78,1,70.0,0,1,0,0,177.44,1,17:41:23,2023-01-01 17:41:23,69.93006993006993
28284,146,87,72,0,70.0,0,1,0,0,184.58,1,17:41:24,2023-01-01 17:41:24,69.85933142002506
28285,90,39,30,1,70.0,0,1,0,0,102.57,1,17:41:25,2023-01-01 17:41:25,69.7885929099802
28292,0,0,0,0,71.0,0,0,1,0,0.0,1,17:41:32,2023-01-01 17:41:32,70.50528789659225
28293,0,0,0,0,70.0,0,0,1,0,0.0,1,17:41:33,2023-01-01 17:41:33,71.34363852556481
28294,38,6,22,1,71.0,0,1,0,0,44.32,1,17:41:34,2023-01-01 17:41:34,69.93006993006993
28295,8,0,3,1,71.0,0,1,0,0,8.54,1,17:41:35,2023-01-01 17:41:35,70.75471698113208
28296,1,0,0,0,71.0,0,0,1,0,1.0,1,17:41:36,2023-01-01 17:41:36,74.44168734491315
28297,0,0,0,0,71.0,0,0,1,0,0.0,1,17:41:37,2023-01-01 17:41:37,71.94244604316548
28298,0,0,0,0,71.0,0,0,1,0,0.0,1,17:41:38,2023-01-01 17:41:38,67.95016987542469
28299,0,0,0,0,71.0,0,0,1,0,0.0,1,17:41:39,2023-01-01 17:41:39,65.57377049180327
28300,0,0,0,0,71.0,0,0,1,0,0.0,1,17:41:40,2023-01-01 17:41:40,70.01166861143524
28301,89,72,42,1,70.0,0,1,0,0,121.94,1,17:41:41,2023-01-01 17:41:41,70.17543859649123
28302,62,74,29,0,70.0,0,1,0,0,100.8,1,17:41:42,2023-01-01 17:41:42,68.88633754305395
28303,76,56,77,1,70.0,0,1,0,0,121.82,1,17:41:43,2023-01-01 17:41:43,68.02721088435374
28304,36,11,3,0,70.0,0,1,0,0,37.76,1,17:41:44,2023-01-01 17:41:44,71.68458781362007
28305,24,0,0,0,70.0,0,1,0,0,24.0,1,17:41:45,2023-01-01 17:41:45,68.57142857142857
28306,3,0,0,0,70.0,0,0,0,1,3.0,1,17:41:46,2023-01-01 17:41:46,68.41505131128848
28307,0,0,0,0,70.0,0,0,0,1,0.0,1,17:41:47,2023-01-01 17:41:47,68.57142857142857
28308,3,0,0,1,70.0,0,0,0,1,3.0,1,17:41:48,2023-01-01 17:41:48,67.87330316742081
28309,2,0,0,1,70.0,0,0,0,1,2.0,1,17:41:49,2023-01-01 17:41:49,69.20415224913495
28310,0,0,0,0,69.0,0,0,0,1,0.0,1,17:41:50,2023-01-01 17:41:50,72.90400972053463
28311,0,0,0,1,69.0,0,0,0,1,0.0,1,17:41:51,2023-01-01 17:41:51,71.94244604316548
28312,7,0,1,1,70.0,0,1,0,0,7.07,1,17:41:52,2023-01-01 17:41:52,70.50528789659225
28313,28,0,11,1,70.0,0,1,0,0,30.08,1,17:41:53,2023-01-01 17:41:53,74.25742574257426
28314,12,0,12,0,70.0,0,1,0,0,16.97,1,17:41:54,2023-01-01 17:41:54,72.46376811594203
28315,29,0,18,1,71.0,0,1,0,0,34.13,1,17:41:55,2023-01-01 17:41:55,69.52491309385863
28316,29,0,3,0,71.0,0,1,0,0,29.15,1,17:41:56,2023-01-01 17:41:56,70.6713780918728
28317,9,0,3,0,70.0,0,1,0,0,9.49,1,17:41:57,2023-01-01 17:41:57,70.51801138594425
28318,74,0,18,1,70.0,0,1,0,0,76.16,1,17:41:58,2023-01-01 17:41:58,70.36464468001572
28325,21,49,14,0,70.0,0,1,0,0,55.12,1,17:42:05,2023-01-01 17:42:05,69.44444444444444
28326,0,2,1,0,70.0,0,0,1,0,2.24,1,17:42:06,2023-01-01 17:42:06,67.41573033707866
28327,10,0,15,0,70.0,0,1,0,0,18.03,1,17:42:07,2023-01-01 17:42:07,67.41573033707866
28328,1,0,3,1,69.0,0,0,1,0,3.16,1,17:42:08,2023-01-01 17:42:08,71.25890736342043
28329,0,0,0,0,69.0,0,0,1,0,0.0,1,17:42:09,2023-01-01 17:42:09,74.71980074719801
28330,0,0,0,0,69.0,0,0,1,0,0.0,1,17:42:10,2023-01-01 17:42:10,75.66204287515762
28331,0,0,0,0,70.0,0,0,1,0,0.0,1,17:42:11,2023-01-01 17:42:11,75.18796992481202
28332,6,0,8,0,71.0,0,0,1,0,10.0,1,17:42:12,2023-01-01 17:42:12,75.56675062972292
28333,0,0,0,0,71.0,0,0,1,0,0.0,1,17:42:13,2023-01-01 17:42:13,68.02721088435374
28334,57,5,40,1,72.0,0,1,0,0,69.81,1,17:42:14,2023-01-01 17:42:14,69.36416184971098
28335,57,0,19,0,71.0,0,1,0,0,60.08,1,17:42:15,2023-01-01 17:42:15,72.46376811594203
28336,29,0,9,1,71.0,0,1,0,0,30.36,1,17:42:16,2023-01-01 17:42:16,69.68641114982579
28337,59,0,4,1,71.0,0,1,0,0,59.14,1,17:42:17,2023-01-01 17:42:17,66.81514476614699
28338,122,0,89,1,71.0,0,1,0,0,151.01,1,17:42:18,2023-01-01 17:42:18,68.18181818181819
28339,49,0,40,0,70.0,0,1,0,0,63.25,1,17:42:19,2023-01-01 17:42:19,71.94244604316548
28340,21,0,10,0,70.0,0,1,0,0,23.26,1,17:42:20,2023-01-01 17:42:20,67.79661016949153
28341,0,0,0,0,70.0,0,0,1,0,0.0,1,17:42:21,2023-01-01 17:42:21,69.76744186046511
28342,0,0,0,0,70.0,0,0,1,0,0.0,1,17:42:22,2023-01-01 17:42:22,70.58823529411765
28343,0,0,0,0,70.0,0,0,1,0,0.0,1,17:42:23,2023-01-01 17:42:23,66.006600660066
28344,0,0,0,0,70.0,0,0,1,0,0.0,1,17:42:24,2023-01-01 17:42:24,64.58557588805166
28345,0,0,0,0,70.0,0,0,1,0,0.0,1,17:42:25,2023-01-01 17:42:25,68.3371298405467
28346,0,0,0,0,69.0,0,0,1,0,0.0,1,17:42:26,2023-01-01 17:42:26,65.64551422319475
28347,0,0,0,0,69.0,0,0,1,0,0.0,1,17:42:27,2023-01-01 17:42:27,64.37768240343347
28348,0,0,0,0,68.0,0,0,1,0,0.0,1,17:42:28,2023-01-01 17:42:28,69.84866123399301
28349,0,0,0,0,68.0,0,0,1,0,0.0,1,17:42:29,2023-01-01 17:42:29,66.74082313681869
28350,0,0,0,0,68.0,0,0,1,0,0.0,1,17:42:30,2023-01-01 17:42:30,66.71307612054784
28351,0,0,0,0,68.0,0,0,1,0,0.0,1,17:42:31,2023-01-01 17:42:31,66.68532910427699
28358,0,0,0,0,67.0,0,0,1,0,0.0,1,17:42:38,2023-01-01 17:42:38,66.1521499448732
28359,0,0,0,0,67.0,0,0,1,0,0.0,1,17:42:39,2023-01-01 17:42:39,71.00591715976331
28360,0,0,0,0,66.0,0,0,1,0,0.0,1,17:42:40,2023-01-01 17:42:40,67.72009029345372
28361,0,0,0,0,67.0,0,0,1,0,0.0,1,17:42:41,2023-01-01 17:42:41,67.49156355455568
28362,50,0,44,0,67.0,0,1,0,0,66.6,1,17:42:42,2023-01-01 17:42:42,68.02721088435374
28363,0,0,0,0,67.0,0,0,1,0,0.0,1,17:42:43,2023-01-01 17:42:43,71.42857142857143
28364,0,0,0,0,67.0,0,0,1,0,0.0,1,17:42:44,2023-01-01 17:42:44,69.20415224913495
28365,21,0,19,2,68.0,0,1,0,0,28.32,1,17:42:45,2023-01-01 17:42:45,68.57142857142857
28366,139,0,54,0,68.0,0,1,0,0,149.12,1,17:42:46,2023-01-01 17:42:46,73.80073800738008
28367,28,0,18,1,68.0,0,1,0,0,33.29,1,17:42:47,2023-01-01 17:42:47,71.09004739336493
28368,96,0,47,0,69.0,0,1,0,0,106.89,1,17:42:48,2023-01-01 17:42:48,70.33997655334115
28369,77,0,34,0,69.0,0,1,0,0,84.17,1,17:42:49,2023-01-01 17:42:49,72.37635705669481
28370,56,0,23,1,69.0,0,1,0,0,60.54,1,17:42:50,2023-01-01 17:42:50,74.25742574257426
28371,53,0,40,1,70.0,0,1,0,0,66.4,1,17:42:51,2023-01-01 17:42:51,70.09345794392523
28372,108,1,57,0,70.0,0,1,0,0,122.12,1,17:42:52,2023-01-01 17:42:52,72.11538461538461
28373,18,0,0,1,70.0,0,1,0,0,18.0,1,17:42:53,2023-01-01 17:42:53,72.11538461538461
28374,117,0,61,0,70.0,0,1,0,0,131.95,1,17:42:54,2023-01-01 17:42:54,70.75471698113208
28375,20,0,4,1,71.0,0,1,0,0,20.4,1,17:42:55,2023-01-01 17:42:55,70.17543859649123
28376,28,0,7,0,71.0,0,1,0,0,28.86,1,17:42:56,2023-01-01 17:42:56,72.72727272727273
28377,19,0,9,0,71.0,0,1,0,0,21.02,1,17:42:57,2023-01-01 17:42:57,69.44444444444444
28378,38,0,12,1,71.0,0,1,0,0,39.85,1,17:42:58,2023-01-01 17:42:58,68.25938566552901
28379,78,0,40,1,71.0,0,1,0,0,87.66,1,17:42:59,2023-01-01 17:42:59,73.0816077953715
28380,87,3,64,1,70.0,0,1,0,0,108.05,1,17:43:00,2023-01-01 17:43:00,74.9063670411985
28381,31,33,19,0,71.0,0,1,0,0,49.1,1,17:43:01,2023-01-01 17:43:01,72.90400972053463
28382,75,69,216,0,71.0,0,1,0,0,238.83,1,17:43:02,2023-01-01 17:43:02,72.02881152460985
28383,75,27,85,0,72.0,0,1,0,0,116.53,1,17:43:03,2023-01-01 17:43:03,72.13821129910045
28384,20,10,37,1,72.0,0,1,0,0,43.23,1,17:43:04,2023-01-01 17:43:04,72.24761107359105
28391,59,0,27,0,73.0,0,1,0,0,64.88,1,17:43:11,2023-01-01 17:43:11,71.17437722419929
28392,0,0,0,1,73.0,0,0,1,0,0.0,1,17:43:12,2023-01-01 17:43:12,70.83825265643448
28393,0,0,0,0,72.0,0,0,1,0,0.0,1,17:43:13,2023-01-01 17:43:13,71.25890736342043
28394,0,0,0,0,72.0,0,0,1,0,0.0,1,17:43:14,2023-01-01 17:43:14,73.71007371007371
28395,0,0,0,0,72.0,0,0,1,0,0.0,1,17:43:15,2023-01-01 17:43:15,67.95016987542469
28396,0,0,0,0,72.0,0,0,1,0,0.0,1,17:43:16,2023-01-01 17:43:16,66.66666666666667
28397,0,0,0,0,72.0,0,0,1,0,0.0,1,17:43:17,2023-01-01 17:43:17,69.28406466512702
28398,0,0,0,0,71.0,0,0,1,0,0.0,1,17:43:18,2023-01-01 17:43:18,69.12442396313364
28399,0,0,0,0,71.0,0,0,1,0,0.0,1,17:43:19,2023-01-01 17:43:19,67.0391061452514
28400,0,0,0,0,71.0,0,0,1,0,0.0,1,17:43:20,2023-01-01 17:43:20,67.26457399103138
28401,0,0,0,0,70.0,0,0,1,0,0.0,1,17:43:21,2023-01-01 17:43:21,70.6713780918728
28402,54,0,31,1,70.0,0,1,0,0,62.27,1,17:43:22,2023-01-01 17:43:22,68.4931506849315
28403,89,0,43,0,70.0,0,1,0,0,98.84,1,17:43:23,2023-01-01 17:43:23,66.81514476614699
28404,6,0,4,1,69.0,0,0,1,0,7.21,1,17:43:24,2023-01-01 17:43:24,69.84866123399301
28405,15,0,11,0,69.0,0,1,0,0,18.6,1,17:43:25,2023-01-01 17:43:25,67.95016987542469
28406,0,0,0,0,69.0,0,0,1,0,0.0,1,17:43:26,2023-01-01 17:43:26,66.66666666666667
28407,46,0,18,0,69.0,0,1,0,0,49.4,1,17:43:27,2023-01-01 17:43:27,67.26457399103138
28408,8,0,1,0,69.0,0,1,0,0,8.06,1,17:43:28,2023-01-01 17:43:28,71.00591715976331
28409,9,0,0,1,68.0,0,1,0,0,9.0,1,17:43:29,2023-01-01 17:43:29,68.1044267877412
28410,20,0,1,0,69.0,0,1,0,0,20.02,1,17:43:30,2023-01-01 17:43:30,67.49156355455568
28411,33,0,5,2,69.0,0,1,0,0,33.38,1,17:43:31,2023-01-01 17:43:31,71.59904534606206
28412,1,0,0,0,68.0,0,0,0,1,1.0,1,17:43:32,2023-01-01 17:43:32,70.09345794392523
28413,19,0,2,1,69.0,0,1,0,0,19.1,1,17:43:33,2023-01-01 17:43:33,70.2576112412178
28414,11,0,1,0,69.0,0,1,0,0,11.05,1,17:43:34,2023-01-01 17:43:34,71.09004739336493
28415,27,0,10,0,69.0,0,1,0,0,28.79,1,17:43:35,2023-01-01 17:43:35,74.81296758104737
28416,7,0,1,1,69.0,0,1,0,0,7.07,1,17:43:36,2023-01-01 17:43:36,73.99376984160757
28417,6,0,2,0,70.0,0,0,1,0,6.32,1,17:43:37,2023-01-01 17:43:37,73.17457210216779
28424,52,0,14,2,69.0,0,1,0,0,53.85,1,17:43:44,2023-01-01 17:43:44,70.92198581560284
28425,50,1,19,0,69.0,0,1,0,0,53.5,1,17:43:45,2023-01-01 17:43:45,69.84866123399301
28426,3,0,0,0,69.0,0,0,1,0,3.0,1,17:43:46,2023-01-01 17:43:46,70.92198581560284
28427,0,0,0,1,70.0,0,0,1,0,0.0,1,17:43:47,2023-01-01 17:43:47,73.71007371007371
28428,0,0,0,0,70.0,0,0,1,0,0.0,1,17:43:48,2023-01-01 17:43:48,70.2576112412178
28429,0,0,0,0,70.0,0,0,1,0,0.0,1,17:43:49,2023-01-01 17:43:49,70.58823529411765
28430,0,0,0,0,70.0,0,0,1,0,0.0,1,17:43:50,2023-01-01 17:43:50,72.72727272727273
28431,0,0,0,0,70.0,0,0,1,0,0.0,1,17:43:51,2023-01-01 17:43:51,68.57142857142857
28432,0,0,0,0,71.0,0,0,1,0,0.0,1,17:43:52,2023-01-01 17:43:52,68.41505131128848
28433,0,0,0,0,70.0,0,0,1,0,0.0,1,17:43:53,2023-01-01 17:43:53,67.72009029345372
28434,0,0,0,0,70.0,0,0,1,0,0.0,1,17:43:54,2023-01-01 17:43:54,68.72852233676976
28435,4,0,0,0,70.0,0,0,1,0,4.0,1,17:43:55,2023-01-01 17:43:55,73.34963325183375
28436,9,0,5,0,70.0,0,1,0,0,10.3,1,17:43:56,2023-01-01 17:43:56,68.64988558352402
28437,16,0,5,1,70.0,0,1,0,0,16.76,1,17:43:57,2023-01-01 17:43:57,68.4931506849315
28438,24,0,6,1,70.0,0,1,0,0,24.74,1,17:43:58,2023-01-01 17:43:58,70.33997655334115
28439,13,0,3,0,70.0,0,1,0,0,13.34,1,17:43:59,2023-01-01 17:43:59,73.52941176470588
28440,52,0,54,1,70.0,0,1,0,0,74.97,1,17:44:00,2023-01-01 17:44:00,70.01166861143524
28441,60,0,80,1,70.0,0,1,0,0,100.0,1,17:44:01,2023-01-01 17:44:01,68.57142857142857
28442,41,0,30,1,70.0,0,1,0,0,50.8,1,17:44:02,2023-01-01 17:44:02,72.37635705669481
